ticker,status,expected_months,downloaded_months,missing_months,extra_months,completeness_pct,missing_months_detail,extra_months_detail
CRSA,COMPLETE,27,27,0,0,100.0,"",""
GOOS,COMPLETE,83,83,0,0,100.0,"",""
DPHC,COMPLETE,18,18,0,0,100.0,"",""
INFI,COMPLETE,57,57,0,0,100.0,"",""
ASPS,COMPLETE,83,83,0,0,100.0,"",""
UPB,COMPLETE,14,14,0,0,100.0,"",""
FCUV,COMPLETE,52,52,0,0,100.0,"",""
VERU,COMPLETE,83,83,0,0,100.0,"",""
GOAC,COMPLETE,24,24,0,0,100.0,"",""
WINA,COMPLETE,83,83,0,0,100.0,"",""
VRAX,COMPLETE,41,41,0,0,100.0,"",""
OWLS,COMPLETE,2,2,0,0,100.0,"",""
HTBK,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
COFS,COMPLETE,70,70,0,0,100.0,"",""
AESI,COMPLETE,33,33,0,0,100.0,"",""
CLPT,COMPLETE,70,70,0,0,100.0,"",""
NTRB,COMPLETE,50,50,0,0,100.0,"",""
HRC,COMPLETE,36,36,0,0,100.0,"",""
THH,COMPLETE,4,4,0,0,100.0,"",""
JILL,COMPLETE,83,83,0,0,100.0,"",""
TUGC,COMPLETE,11,11,0,0,100.0,"",""
KIND,COMPLETE,45,45,0,0,100.0,"",""
OBDE,COMPLETE,13,13,0,0,100.0,"",""
VPCC,COMPLETE,10,10,0,0,100.0,"",""
NVOS,COMPLETE,58,58,0,0,100.0,"",""
PIC,COMPLETE,16,16,0,0,100.0,"",""
LPRO,INCOMPLETE,66,64,2,0,96.96969696969697,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
SFR,COMPLETE,12,12,0,0,100.0,"",""
SMSH,COMPLETE,1,1,0,0,100.0,"",""
SOBR,COMPLETE,47,47,0,0,100.0,"",""
SPLK,COMPLETE,63,63,0,0,100.0,"",""
ASBP,COMPLETE,10,10,0,0,100.0,"",""
MODV,COMPLETE,56,56,0,0,100.0,"",""
KLC,COMPLETE,14,14,0,0,100.0,"",""
VMCA,COMPLETE,36,36,0,0,100.0,"",""
EXOZ,COMPLETE,10,10,0,0,100.0,"",""
QLGN,COMPLETE,67,67,0,0,100.0,"",""
AMOD,COMPLETE,12,12,0,0,100.0,"",""
JBLU,COMPLETE,83,83,0,0,100.0,"",""
WBI,COMPLETE,3,3,0,0,100.0,"",""
CCSI,COMPLETE,50,50,0,0,100.0,"",""
INBXV,COMPLETE,1,1,0,0,100.0,"",""
HMA,COMPLETE,17,17,0,0,100.0,"",""
SIBN,COMPLETE,83,83,0,0,100.0,"",""
MDR,COMPLETE,13,13,0,0,100.0,"",""
DFLI,COMPLETE,38,38,0,0,100.0,"",""
NEWT,COMPLETE,83,83,0,0,100.0,"",""
MYOK,COMPLETE,23,23,0,0,100.0,"",""
MYE,COMPLETE,83,83,0,0,100.0,"",""
MN,COMPLETE,46,46,0,0,100.0,"",""
EGBN,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
ABIO,COMPLETE,68,68,0,0,100.0,"",""
BSGM,COMPLETE,81,81,0,0,100.0,"",""
ACEL,INCOMPLETE,73,71,2,0,97.26027397260275,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
JCIC,COMPLETE,23,23,0,0,100.0,"",""
NFC,COMPLETE,12,12,0,0,100.0,"",""
NGAC,COMPLETE,9,9,0,0,100.0,"",""
SLRX,COMPLETE,77,77,0,0,100.0,"",""
NBSE,COMPLETE,59,59,0,0,100.0,"",""
GSUN,COMPLETE,42,42,0,0,100.0,"",""
OEPW,COMPLETE,22,22,0,0,100.0,"",""
HUMA,COMPLETE,52,52,0,0,100.0,"",""
ELEV,COMPLETE,50,50,0,0,100.0,"",""
SVFB,COMPLETE,25,25,0,0,100.0,"",""
YS,COMPLETE,15,15,0,0,100.0,"",""
IMPPV,COMPLETE,1,1,0,0,100.0,"",""
BNTC,COMPLETE,83,83,0,0,100.0,"",""
INTX,COMPLETE,1,1,0,0,100.0,"",""
SPNE,COMPLETE,49,49,0,0,100.0,"",""
COSM,COMPLETE,48,48,0,0,100.0,"",""
BARK,COMPLETE,54,54,0,0,100.0,"",""
WBA,COMPLETE,80,80,0,0,100.0,"",""
INV,COMPLETE,14,14,0,0,100.0,"",""
ULY,COMPLETE,26,26,0,0,100.0,"",""
CPAH,COMPLETE,26,26,0,0,100.0,"",""
USAP,COMPLETE,73,73,0,0,100.0,"",""
RFL,COMPLETE,83,83,0,0,100.0,"",""
GOLD,COMPLETE,77,77,0,0,100.0,"",""
ANEB,COMPLETE,55,55,0,0,100.0,"",""
ATHA,COMPLETE,63,63,0,0,100.0,"",""
ETON,COMPLETE,83,83,0,0,100.0,"",""
GSEV,COMPLETE,21,21,0,0,100.0,"",""
HDS,COMPLETE,24,24,0,0,100.0,"",""
OAK,COMPLETE,9,9,0,0,100.0,"",""
RPID,COMPLETE,53,53,0,0,100.0,"",""
LVOX,COMPLETE,31,31,0,0,100.0,"",""
DSGR,COMPLETE,43,43,0,0,100.0,"",""
MIK,COMPLETE,28,28,0,0,100.0,"",""
BGM,COMPLETE,16,16,0,0,100.0,"",""
KAHC,COMPLETE,20,20,0,0,100.0,"",""
RDC,COMPLETE,4,4,0,0,100.0,"",""
QTI,COMPLETE,11,11,0,0,100.0,"",""
APTX,COMPLETE,60,60,0,0,100.0,"",""
PROK,COMPLETE,41,41,0,0,100.0,"",""
ATAI,COMPLETE,64,64,0,0,100.0,"",""
NTCT,COMPLETE,83,83,0,0,100.0,"",""
SNSS,COMPLETE,26,26,0,0,100.0,"",""
ONCS,COMPLETE,54,54,0,0,100.0,"",""
CERT,INCOMPLETE,60,59,1,0,98.33333333333333,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
VICL,COMPLETE,8,8,0,0,100.0,"",""
HIIQ,COMPLETE,15,15,0,0,100.0,"",""
TRNX,COMPLETE,31,31,0,0,100.0,"",""
RUBI,COMPLETE,22,22,0,0,100.0,"",""
CWBR,COMPLETE,73,73,0,0,100.0,"",""
FATP,COMPLETE,24,24,0,0,100.0,"",""
CLDT,COMPLETE,83,83,0,0,100.0,"",""
KOPN,COMPLETE,83,83,0,0,100.0,"",""
BGFV,COMPLETE,82,82,0,0,100.0,"",""
TTCF,COMPLETE,34,34,0,0,100.0,"",""
KBNT,COMPLETE,64,64,0,0,100.0,"",""
ERES,COMPLETE,35,35,0,0,100.0,"",""
AVID,COMPLETE,59,59,0,0,100.0,"",""
SMRT,COMPLETE,72,72,0,0,100.0,"",""
ASCMA,COMPLETE,7,7,0,0,100.0,"",""
BINI,COMPLETE,5,5,0,0,100.0,"",""
CAP,COMPLETE,7,7,0,0,100.0,"",""
MDCO,COMPLETE,13,13,0,0,100.0,"",""
MSPR,COMPLETE,20,20,0,0,100.0,"",""
CRU,COMPLETE,22,22,0,0,100.0,"",""
SYRS,INCOMPLETE,83,78,5,0,93.97590361445783,"shape: (5,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
	[2021, 3]
	[2021, 4]
]",""
CKH,COMPLETE,28,28,0,0,100.0,"",""
GFOR,COMPLETE,27,27,0,0,100.0,"",""
FIGX,COMPLETE,4,4,0,0,100.0,"",""
AIMT,COMPLETE,22,22,0,0,100.0,"",""
REE,COMPLETE,53,53,0,0,100.0,"",""
HGSH,COMPLETE,39,39,0,0,100.0,"",""
MAMK,COMPLETE,5,5,0,0,100.0,"",""
SMTA,COMPLETE,12,12,0,0,100.0,"",""
CSTE,COMPLETE,83,83,0,0,100.0,"",""
MOND,COMPLETE,32,32,0,0,100.0,"",""
ARRS,COMPLETE,4,4,0,0,100.0,"",""
HOLI,COMPLETE,67,67,0,0,100.0,"",""
RNET,INCOMPLETE,28,26,2,0,92.85714285714286,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 4]
	[2020, 5]
]",""
PSNY,COMPLETE,42,42,0,0,100.0,"",""
RENO,COMPLETE,48,48,0,0,100.0,"",""
ENLC,INCOMPLETE,73,72,1,0,98.63013698630137,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 2]
]",""
SOND,COMPLETE,47,47,0,0,100.0,"",""
WIRE,COMPLETE,67,67,0,0,100.0,"",""
OMEX,COMPLETE,83,83,0,0,100.0,"",""
PGLC,COMPLETE,4,4,0,0,100.0,"",""
XLRN,COMPLETE,35,35,0,0,100.0,"",""
MLKN,COMPLETE,49,49,0,0,100.0,"",""
VNDA,COMPLETE,83,83,0,0,100.0,"",""
MNRL,COMPLETE,45,45,0,0,100.0,"",""
UMH,COMPLETE,83,83,0,0,100.0,"",""
ML,COMPLETE,44,44,0,0,100.0,"",""
CHX,COMPLETE,62,62,0,0,100.0,"",""
DCT,COMPLETE,32,32,0,0,100.0,"",""
SRC,INCOMPLETE,61,60,1,0,98.36065573770492,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 1]
]",""
EVOJ,COMPLETE,26,26,0,0,100.0,"",""
CRTD,COMPLETE,53,53,0,0,100.0,"",""
MBSC,COMPLETE,22,22,0,0,100.0,"",""
CYTO,COMPLETE,42,42,0,0,100.0,"",""
GPMT,COMPLETE,83,83,0,0,100.0,"",""
HHS,COMPLETE,67,67,0,0,100.0,"",""
PTX,COMPLETE,3,3,0,0,100.0,"",""
CMCT,COMPLETE,83,83,0,0,100.0,"",""
INMB,COMPLETE,82,82,0,0,100.0,"",""
GAQ,COMPLETE,33,33,0,0,100.0,"",""
GSRM,COMPLETE,15,15,0,0,100.0,"",""
ENNV,COMPLETE,11,11,0,0,100.0,"",""
BKSY,COMPLETE,51,51,0,0,100.0,"",""
POCI,COMPLETE,37,37,0,0,100.0,"",""
VERY,COMPLETE,59,59,0,0,100.0,"",""
CXAC,COMPLETE,21,21,0,0,100.0,"",""
ACAC,COMPLETE,33,33,0,0,100.0,"",""
PHII,COMPLETE,3,3,0,0,100.0,"",""
VWAV,COMPLETE,5,5,0,0,100.0,"",""
TANH,COMPLETE,83,83,0,0,100.0,"",""
HRTX,COMPLETE,83,83,0,0,100.0,"",""
REED,COMPLETE,82,82,0,0,100.0,"",""
FOSL,COMPLETE,83,83,0,0,100.0,"",""
FLF,COMPLETE,4,4,0,0,100.0,"",""
CURO,INCOMPLETE,63,62,1,0,98.4126984126984,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 3]
]",""
WAGE,COMPLETE,8,8,0,0,100.0,"",""
GECC,COMPLETE,83,83,0,0,100.0,"",""
EOLS,COMPLETE,83,83,0,0,100.0,"",""
EPSM,COMPLETE,9,9,0,0,100.0,"",""
AAMI,COMPLETE,11,11,0,0,100.0,"",""
VLP,COMPLETE,1,1,0,0,100.0,"",""
NSCO,COMPLETE,21,21,0,0,100.0,"",""
CCX,COMPLETE,24,24,0,0,100.0,"",""
KEG,COMPLETE,11,11,0,0,100.0,"",""
LMDX,COMPLETE,29,29,0,0,100.0,"",""
LMNR,COMPLETE,83,83,0,0,100.0,"",""
QTRH,COMPLETE,12,12,0,0,100.0,"",""
ATAC,COMPLETE,6,6,0,0,100.0,"",""
EQS,COMPLETE,83,83,0,0,100.0,"",""
LILM,COMPLETE,39,39,0,0,100.0,"",""
HRYU,COMPLETE,17,17,0,0,100.0,"",""
AIP,COMPLETE,50,50,0,0,100.0,"",""
ATUS,COMPLETE,83,83,0,0,100.0,"",""
WOLF,COMPLETE,50,50,0,0,100.0,"",""
GLS,COMPLETE,16,16,0,0,100.0,"",""
GSAQ,COMPLETE,17,17,0,0,100.0,"",""
HBCP,COMPLETE,83,83,0,0,100.0,"",""
FCAC,COMPLETE,9,9,0,0,100.0,"",""
ARBB,COMPLETE,32,32,0,0,100.0,"",""
TMX,COMPLETE,25,25,0,0,100.0,"",""
SHAP,COMPLETE,25,25,0,0,100.0,"",""
XPDI,COMPLETE,10,10,0,0,100.0,"",""
CIA,COMPLETE,83,83,0,0,100.0,"",""
ATRS,COMPLETE,41,41,0,0,100.0,"",""
LXEO,COMPLETE,25,25,0,0,100.0,"",""
IPVI,COMPLETE,25,25,0,0,100.0,"",""
ESQ,COMPLETE,83,83,0,0,100.0,"",""
SIVB,COMPLETE,51,51,0,0,100.0,"",""
PRVB,COMPLETE,52,52,0,0,100.0,"",""
SUM,COMPLETE,74,74,0,0,100.0,"",""
CETY,COMPLETE,48,48,0,0,100.0,"",""
BWMC,COMPLETE,14,14,0,0,100.0,"",""
RCFA,COMPLETE,36,36,0,0,100.0,"",""
CMFN,COMPLETE,8,8,0,0,100.0,"",""
NIR,COMPLETE,10,10,0,0,100.0,"",""
NGCA,COMPLETE,8,8,0,0,100.0,"",""
PACW,COMPLETE,59,59,0,0,100.0,"",""
AZTA,COMPLETE,48,48,0,0,100.0,"",""
CLMB,COMPLETE,38,38,0,0,100.0,"",""
EVOK,COMPLETE,83,83,0,0,100.0,"",""
QMCO,COMPLETE,70,70,0,0,100.0,"",""
MRSN,COMPLETE,83,83,0,0,100.0,"",""
NLS,COMPLETE,58,58,0,0,100.0,"",""
ONCO,COMPLETE,24,24,0,0,100.0,"",""
LEGA,COMPLETE,23,23,0,0,100.0,"",""
JBI,COMPLETE,54,54,0,0,100.0,"",""
ROG,COMPLETE,83,83,0,0,100.0,"",""
CCEC,COMPLETE,16,16,0,0,100.0,"",""
PACB,COMPLETE,83,83,0,0,100.0,"",""
YTRA,COMPLETE,83,83,0,0,100.0,"",""
AUPH,COMPLETE,83,83,0,0,100.0,"",""
AFIB,COMPLETE,64,64,0,0,100.0,"",""
SBXC,COMPLETE,18,18,0,0,100.0,"",""
TIVO,INCOMPLETE,17,16,1,0,94.11764705882352,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 5]
]",""
PSXP,COMPLETE,39,39,0,0,100.0,"",""
FORA,COMPLETE,57,57,0,0,100.0,"",""
ASPA,COMPLETE,25,25,0,0,100.0,"",""
LEVL,COMPLETE,39,39,0,0,100.0,"",""
BLI,COMPLETE,33,33,0,0,100.0,"",""
BMRG,COMPLETE,6,6,0,0,100.0,"",""
PCTI,COMPLETE,60,60,0,0,100.0,"",""
EBF,COMPLETE,83,83,0,0,100.0,"",""
HEES,COMPLETE,77,77,0,0,100.0,"",""
DCFC,COMPLETE,28,28,0,0,100.0,"",""
ZYME,COMPLETE,83,83,0,0,100.0,"",""
CYD,COMPLETE,83,83,0,0,100.0,"",""
CHFC,COMPLETE,7,7,0,0,100.0,"",""
LOKM,COMPLETE,24,24,0,0,100.0,"",""
FTAA,COMPLETE,23,23,0,0,100.0,"",""
LUCD,COMPLETE,50,50,0,0,100.0,"",""
OCTO,COMPLETE,30,30,0,0,100.0,"",""
SATSV,COMPLETE,2,2,0,0,100.0,"",""
BRTX,COMPLETE,49,49,0,0,100.0,"",""
THAC,COMPLETE,14,14,0,0,100.0,"",""
CCRC,COMPLETE,31,31,0,0,100.0,"",""
NEX,COMPLETE,47,47,0,0,100.0,"",""
SUMR,COMPLETE,42,42,0,0,100.0,"",""
CAPA,COMPLETE,8,8,0,0,100.0,"",""
PVBC,COMPLETE,83,83,0,0,100.0,"",""
EHAB,COMPLETE,41,41,0,0,100.0,"",""
CFFI,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
GTY,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
WENA,COMPLETE,4,4,0,0,100.0,"",""
MGOL,COMPLETE,26,26,0,0,100.0,"",""
KIDS,COMPLETE,83,83,0,0,100.0,"",""
VWTR,COMPLETE,15,15,0,0,100.0,"",""
DMAC,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
HDSN,COMPLETE,83,83,0,0,100.0,"",""
HOND,COMPLETE,13,13,0,0,100.0,"",""
NYMTG,COMPLETE,9,9,0,0,100.0,"",""
HHRS,COMPLETE,11,11,0,0,100.0,"",""
KOYN,COMPLETE,3,3,0,0,100.0,"",""
ADSE,COMPLETE,48,48,0,0,100.0,"",""
FCSC,COMPLETE,12,12,0,0,100.0,"",""
YAYO,COMPLETE,52,52,0,0,100.0,"",""
RYET,COMPLETE,8,8,0,0,100.0,"",""
AEI,COMPLETE,58,58,0,0,100.0,"",""
GRIF,COMPLETE,25,25,0,0,100.0,"",""
SAVA,COMPLETE,81,81,0,0,100.0,"",""
SYTA,COMPLETE,62,62,0,0,100.0,"",""
NISN,COMPLETE,61,61,0,0,100.0,"",""
GAUZ,COMPLETE,18,18,0,0,100.0,"",""
BZH,COMPLETE,83,83,0,0,100.0,"",""
VMD,COMPLETE,76,76,0,0,100.0,"",""
ONIT,COMPLETE,18,18,0,0,100.0,"",""
BLCM,COMPLETE,63,63,0,0,100.0,"",""
ACRS,COMPLETE,83,83,0,0,100.0,"",""
CJMB,COMPLETE,10,10,0,0,100.0,"",""
RAYA,COMPLETE,36,36,0,0,100.0,"",""
CULL,COMPLETE,53,53,0,0,100.0,"",""
ASZ,COMPLETE,20,20,0,0,100.0,"",""
PROG,COMPLETE,24,24,0,0,100.0,"",""
SLNA,COMPLETE,22,22,0,0,100.0,"",""
ARTW,COMPLETE,83,83,0,0,100.0,"",""
HBNB,COMPLETE,5,5,0,0,100.0,"",""
XGN,COMPLETE,75,75,0,0,100.0,"",""
MBI,COMPLETE,83,83,0,0,100.0,"",""
FFNW,COMPLETE,76,76,0,0,100.0,"",""
SSBI,COMPLETE,83,83,0,0,100.0,"",""
ICON,COMPLETE,49,49,0,0,100.0,"",""
AHRN,COMPLETE,17,17,0,0,100.0,"",""
GDYN,COMPLETE,69,69,0,0,100.0,"",""
ANDA,COMPLETE,29,29,0,0,100.0,"",""
JCTC,COMPLETE,14,14,0,0,100.0,"",""
DLCA,COMPLETE,23,23,0,0,100.0,"",""
KTTA,COMPLETE,51,51,0,0,100.0,"",""
KNL,COMPLETE,31,31,0,0,100.0,"",""
JAX,COMPLETE,33,33,0,0,100.0,"",""
BMR,COMPLETE,34,34,0,0,100.0,"",""
SLAM,COMPLETE,41,41,0,0,100.0,"",""
APAD,COMPLETE,4,4,0,0,100.0,"",""
FMAO,COMPLETE,83,83,0,0,100.0,"",""
AQUA,COMPLETE,53,53,0,0,100.0,"",""
WINT,COMPLETE,67,67,0,0,100.0,"",""
NVFY,COMPLETE,83,83,0,0,100.0,"",""
BXRX,COMPLETE,52,52,0,0,100.0,"",""
NSTS,COMPLETE,47,47,0,0,100.0,"",""
NRXP,COMPLETE,55,55,0,0,100.0,"",""
VCIC,COMPLETE,14,14,0,0,100.0,"",""
WNS,INCOMPLETE,82,81,1,0,98.78048780487805,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 11]
]",""
TACO,COMPLETE,45,45,0,0,100.0,"",""
MCTA,COMPLETE,2,2,0,0,100.0,"",""
ZNB,COMPLETE,4,4,0,0,100.0,"",""
BRPM,COMPLETE,27,27,0,0,100.0,"",""
SSFN,COMPLETE,10,10,0,0,100.0,"",""
NAVI,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
DLX,COMPLETE,83,83,0,0,100.0,"",""
TAVI,COMPLETE,12,12,0,0,100.0,"",""
EBS,COMPLETE,83,83,0,0,100.0,"",""
CNTG,COMPLETE,58,58,0,0,100.0,"",""
APTO,COMPLETE,76,76,0,0,100.0,"",""
PRAA,COMPLETE,83,83,0,0,100.0,"",""
SIX,COMPLETE,67,67,0,0,100.0,"",""
COT,COMPLETE,15,15,0,0,100.0,"",""
TBCH,COMPLETE,11,11,0,0,100.0,"",""
BRLI,COMPLETE,42,42,0,0,100.0,"",""
AGRI,COMPLETE,53,53,0,0,100.0,"",""
GECCZ,COMPLETE,26,26,0,0,100.0,"",""
IPOD,COMPLETE,30,30,0,0,100.0,"",""
MOBQ,COMPLETE,48,48,0,0,100.0,"",""
RACA,COMPLETE,11,11,0,0,100.0,"",""
IMSR,COMPLETE,2,2,0,0,100.0,"",""
SILO,COMPLETE,48,48,0,0,100.0,"",""
HYPR,COMPLETE,48,48,0,0,100.0,"",""
CURI,COMPLETE,62,62,0,0,100.0,"",""
WDCVV,COMPLETE,1,1,0,0,100.0,"",""
NXTP,COMPLETE,53,53,0,0,100.0,"",""
LGO,COMPLETE,56,56,0,0,100.0,"",""
ACFN,COMPLETE,48,48,0,0,100.0,"",""
FPAC,COMPLETE,47,47,0,0,100.0,"",""
TMPM,COMPLETE,23,23,0,0,100.0,"",""
STER,COMPLETE,38,38,0,0,100.0,"",""
MERC,COMPLETE,83,83,0,0,100.0,"",""
WETO,COMPLETE,10,10,0,0,100.0,"",""
HGBL,COMPLETE,64,64,0,0,100.0,"",""
ETNB,COMPLETE,72,72,0,0,100.0,"",""
VECT,COMPLETE,28,28,0,0,100.0,"",""
CARO,COMPLETE,17,17,0,0,100.0,"",""
PROC,COMPLETE,42,42,0,0,100.0,"",""
BFT,COMPLETE,6,6,0,0,100.0,"",""
AISP,COMPLETE,24,24,0,0,100.0,"",""
TNT,COMPLETE,1,1,0,0,100.0,"",""
NEPH,COMPLETE,76,76,0,0,100.0,"",""
CCRN,COMPLETE,83,83,0,0,100.0,"",""
FFG,COMPLETE,29,29,0,0,100.0,"",""
CLWT,COMPLETE,83,83,0,0,100.0,"",""
NBR,COMPLETE,83,83,0,0,100.0,"",""
PHUN,INCOMPLETE,83,80,3,0,96.3855421686747,"shape: (3,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
]",""
TCBK,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
ISUN,COMPLETE,42,42,0,0,100.0,"",""
FUSN,COMPLETE,49,49,0,0,100.0,"",""
NNNN,COMPLETE,10,10,0,0,100.0,"",""
HNRG,COMPLETE,83,83,0,0,100.0,"",""
JVA,COMPLETE,83,83,0,0,100.0,"",""
VIRX,COMPLETE,54,54,0,0,100.0,"",""
LVRO,COMPLETE,33,33,0,0,100.0,"",""
MIND,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
DFH,COMPLETE,59,59,0,0,100.0,"",""
BTMD,COMPLETE,43,43,0,0,100.0,"",""
GSIW,COMPLETE,24,24,0,0,100.0,"",""
SWIR,COMPLETE,49,49,0,0,100.0,"",""
AITR,COMPLETE,16,16,0,0,100.0,"",""
DSE,COMPLETE,30,30,0,0,100.0,"",""
GFAI,COMPLETE,51,51,0,0,100.0,"",""
MDVL,COMPLETE,40,40,0,0,100.0,"",""
LZM,COMPLETE,29,29,0,0,100.0,"",""
GTYH,INCOMPLETE,43,41,2,0,95.34883720930233,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 7]
	[2020, 8]
]",""
SMP,COMPLETE,83,83,0,0,100.0,"",""
TMK,COMPLETE,8,8,0,0,100.0,"",""
INVZ,COMPLETE,56,56,0,0,100.0,"",""
LTN,COMPLETE,3,3,0,0,100.0,"",""
RBCN,COMPLETE,83,83,0,0,100.0,"",""
ARTE,COMPLETE,25,25,0,0,100.0,"",""
VECO,COMPLETE,83,83,0,0,100.0,"",""
CERC,COMPLETE,32,32,0,0,100.0,"",""
INTJ,COMPLETE,21,21,0,0,100.0,"",""
ATYR,COMPLETE,18,18,0,0,100.0,"",""
OTMO,COMPLETE,27,27,0,0,100.0,"",""
PGRU,COMPLETE,34,34,0,0,100.0,"",""
TNON,COMPLETE,44,44,0,0,100.0,"",""
LCCC,COMPLETE,6,6,0,0,100.0,"",""
BREA,COMPLETE,34,34,0,0,100.0,"",""
ATXS,COMPLETE,51,51,0,0,100.0,"",""
CBFV,COMPLETE,83,83,0,0,100.0,"",""
ACTG,COMPLETE,83,83,0,0,100.0,"",""
POET,COMPLETE,45,45,0,0,100.0,"",""
SEAT,COMPLETE,50,50,0,0,100.0,"",""
GGAA,COMPLETE,18,18,0,0,100.0,"",""
ABLV,COMPLETE,28,28,0,0,100.0,"",""
AHCO,COMPLETE,73,73,0,0,100.0,"",""
RNDB,INCOMPLETE,46,45,1,0,97.82608695652173,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 10]
]",""
HVBC,COMPLETE,54,54,0,0,100.0,"",""
NGHC,COMPLETE,24,24,0,0,100.0,"",""
WDR,COMPLETE,28,28,0,0,100.0,"",""
ENLV,COMPLETE,81,81,0,0,100.0,"",""
GNOG,COMPLETE,18,18,0,0,100.0,"",""
BWAC,COMPLETE,32,32,0,0,100.0,"",""
GBL,COMPLETE,46,46,0,0,100.0,"",""
PRNB,COMPLETE,21,21,0,0,100.0,"",""
TBH,COMPLETE,9,9,0,0,100.0,"",""
CETU,COMPLETE,17,17,0,0,100.0,"",""
OMDA,COMPLETE,6,6,0,0,100.0,"",""
MSAI,COMPLETE,24,24,0,0,100.0,"",""
AIRC,COMPLETE,43,43,0,0,100.0,"",""
VNE,COMPLETE,39,39,0,0,100.0,"",""
CSR,COMPLETE,60,60,0,0,100.0,"",""
BGS,INCOMPLETE,83,80,3,0,96.3855421686747,"shape: (3,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
]",""
NIVF,COMPLETE,20,20,0,0,100.0,"",""
ORSN,COMPLETE,13,13,0,0,100.0,"",""
WLH,COMPLETE,14,14,0,0,100.0,"",""
KONA,COMPLETE,4,4,0,0,100.0,"",""
ICVX,COMPLETE,32,32,0,0,100.0,"",""
RFAC,COMPLETE,35,35,0,0,100.0,"",""
ALLO,COMPLETE,83,83,0,0,100.0,"",""
IPOB,COMPLETE,7,7,0,0,100.0,"",""
GIIX,COMPLETE,21,21,0,0,100.0,"",""
RBBN,INCOMPLETE,83,78,5,0,93.97590361445783,"shape: (5,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
	[2021, 3]
	[2021, 4]
]",""
BTTX,COMPLETE,50,50,0,0,100.0,"",""
ADMP,COMPLETE,57,57,0,0,100.0,"",""
RVLV,COMPLETE,78,78,0,0,100.0,"",""
SZZL,INCOMPLETE,32,28,4,0,87.5,"shape: (4,)
Series: '' [list[i64]]
[
	[2022, 12]
	[2023, 8]
	[2024, 2]
	[2025, 6]
]",""
ARNC,COMPLETE,56,56,0,0,100.0,"",""
OCCI,COMPLETE,83,83,0,0,100.0,"",""
CECO,COMPLETE,49,49,0,0,100.0,"",""
SGMT,COMPLETE,29,29,0,0,100.0,"",""
BRIV,COMPLETE,23,23,0,0,100.0,"",""
SRNG,COMPLETE,6,6,0,0,100.0,"",""
ESMT,COMPLETE,29,29,0,0,100.0,"",""
CLOV,COMPLETE,59,59,0,0,100.0,"",""
DHXM,COMPLETE,12,12,0,0,100.0,"",""
FMIV,COMPLETE,26,26,0,0,100.0,"",""
PDYN,COMPLETE,20,20,0,0,100.0,"",""
ENER,COMPLETE,25,25,0,0,100.0,"",""
GRSH,COMPLETE,14,14,0,0,100.0,"",""
LLNW,INCOMPLETE,42,41,1,0,97.61904761904762,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 6]
]",""
XPEL,COMPLETE,77,77,0,0,100.0,"",""
DXLG,COMPLETE,75,75,0,0,100.0,"",""
JCP,COMPLETE,17,17,0,0,100.0,"",""
ULCC,COMPLETE,56,56,0,0,100.0,"",""
LNKS,COMPLETE,12,12,0,0,100.0,"",""
LGF.A,COMPLETE,77,77,0,0,100.0,"",""
