ticker,status,days_expected,days_with_success,days_with_parquet_no_success,days_missing,first_day_expected,first_day_found,last_day_found,issue_summary
STC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
STDY,INCOMPLETE_NO_SUCCESS,978,0,868,110,2015-03-23,2015-03-23,2018-08-30,868 dias sin _SUCCESS
STEM,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
STI,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
STIM,INCOMPLETE_NO_SUCCESS,131,0,128,3,2018-06-28,2018-06-28,2018-12-31,128 dias sin _SUCCESS
STJ,INCOMPLETE_NO_SUCCESS,1864,0,1317,547,2011-10-17,2011-10-17,2017-01-05,1317 dias sin _SUCCESS
STKL,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
STKS,INCOMPLETE_NO_SUCCESS,802,0,780,22,2015-11-24,2015-11-24,2018-12-31,780 dias sin _SUCCESS
STLR,INCOMPLETE_NO_SUCCESS,219,0,158,61,2018-02-26,2018-02-26,2018-12-24,158 dias sin _SUCCESS
STLY,INCOMPLETE_NO_SUCCESS,1864,0,1611,253,2011-10-17,2011-10-17,2018-03-14,1611 dias sin _SUCCESS
STRA,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
STRI,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
STRO,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
STRS,MISSING,798,0,0,798,2015-11-30,,,TICKER_DIR_MISSING
STRT,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
STRZA,INCOMPLETE_NO_SUCCESS,1542,0,985,557,2013-01-14,2013-01-14,2016-12-08,985 dias sin _SUCCESS
STRZB,INCOMPLETE_NO_SUCCESS,1522,0,607,915,2013-02-11,2013-02-11,2016-12-08,607 dias sin _SUCCESS
SUNE,INCOMPLETE_NO_SUCCESS,1348,0,640,708,2013-10-14,2013-10-14,2016-04-22,640 dias sin _SUCCESS
SUNS,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
SUPV,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
SURG,INCOMPLETE_NO_SUCCESS,1864,0,1006,858,2011-10-17,2011-10-17,2015-10-15,1006 dias sin _SUCCESS
SVRA,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
SVU,INCOMPLETE_NO_SUCCESS,1864,0,424,1440,2011-10-17,2011-10-17,2013-06-21,424 dias sin _SUCCESS
SWAY,INCOMPLETE_NO_SUCCESS,1270,0,485,785,2014-02-03,2014-02-03,2016-01-05,485 dias sin _SUCCESS
SWC,INCOMPLETE_NO_SUCCESS,1864,0,1396,468,2011-10-17,2011-10-17,2017-05-03,1396 dias sin _SUCCESS
SWFT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
SWHC,INCOMPLETE_NO_SUCCESS,1864,0,1316,548,2011-10-17,2011-10-17,2016-12-30,1316 dias sin _SUCCESS
SXC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
SXL,INCOMPLETE_PARTIAL,1864,20,0,1844,2011-10-17,2015-07-27,2015-08-21,1844 dias faltantes
SYA,INCOMPLETE_NO_SUCCESS,1864,0,1078,786,2011-10-17,2011-10-17,2016-01-29,1078 dias sin _SUCCESS
SYBT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
SYBX,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
SYMX,INCOMPLETE_NO_SUCCESS,1864,0,1543,321,2011-10-17,2011-10-17,2017-12-01,1543 dias sin _SUCCESS
SYNT,INCOMPLETE_NO_SUCCESS,1864,0,1757,107,2011-10-17,2011-10-17,2018-10-09,1757 dias sin _SUCCESS
SYPR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
SYRX,INCOMPLETE_NO_SUCCESS,1215,0,723,492,2014-04-21,2014-04-21,2017-03-01,723 dias sin _SUCCESS
SYUT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TACO,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
TACT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TAI,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
TAIT,EMPTY,1347,0,0,1347,2013-10-15,,,Directorio vacio
TALO,INCOMPLETE_NO_SUCCESS,166,0,162,4,2018-05-10,2018-05-10,2018-12-31,162 dias sin _SUCCESS
TANH,INCOMPLETE_NO_SUCCESS,977,0,951,26,2015-03-24,2015-03-24,2018-12-31,951 dias sin _SUCCESS
TAOM,INCOMPLETE_NO_SUCCESS,1864,0,1175,689,2011-10-17,2011-10-17,2016-06-22,1175 dias sin _SUCCESS
TAOP,INCOMPLETE_NO_SUCCESS,144,0,141,3,2018-06-11,2018-06-11,2018-12-31,141 dias sin _SUCCESS
TASR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TATT,INCOMPLETE_NO_SUCCESS,1066,0,986,80,2014-11-17,2014-11-17,2018-12-31,986 dias sin _SUCCESS
TAYD,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TBI,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
TBPH,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
TBRG,INCOMPLETE_NO_SUCCESS,43,0,26,17,2018-10-31,2018-10-31,2018-12-31,26 dias sin _SUCCESS
TCB,INCOMPLETE_NO_SUCCESS,1864,0,1397,467,2011-10-17,2011-10-17,2017-05-05,1397 dias sin _SUCCESS
TCBK,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TCI,MISSING,1860,0,0,1860,2011-10-21,,,TICKER_DIR_MISSING
TCMD,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
TCPC,INCOMPLETE_NO_SUCCESS,1742,0,1696,46,2012-04-04,2012-04-04,2018-12-31,1696 dias sin _SUCCESS
TCPI,INCOMPLETE_NO_SUCCESS,1076,0,520,556,2014-11-03,2014-11-03,2016-11-21,520 dias sin _SUCCESS
TCRX,INCOMPLETE_NO_SUCCESS,1061,0,901,160,2014-11-24,2014-11-24,2018-10-04,901 dias sin _SUCCESS
TCX,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
TDAC,INCOMPLETE_NO_SUCCESS,40,0,34,6,2018-11-05,2018-11-05,2018-12-31,34 dias sin _SUCCESS
TDC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TDOC,INCOMPLETE_NO_SUCCESS,803,0,784,19,2015-11-23,2015-11-23,2018-12-31,784 dias sin _SUCCESS
TE,INCOMPLETE_NO_SUCCESS,1864,0,1185,679,2011-10-17,2011-10-17,2016-07-01,1185 dias sin _SUCCESS
TEAR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TEG,INCOMPLETE_NO_SUCCESS,1864,0,931,933,2011-10-17,2011-10-17,2015-06-29,931 dias sin _SUCCESS
TEGP,INCOMPLETE_NO_SUCCESS,803,0,655,148,2015-11-23,2015-11-23,2018-06-29,655 dias sin _SUCCESS
TEN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TENX,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
TEP,INCOMPLETE_NO_SUCCESS,1456,0,1293,163,2013-05-14,2013-05-14,2018-06-29,1293 dias sin _SUCCESS
TESO,INCOMPLETE_NO_SUCCESS,1864,0,1553,311,2011-10-17,2011-10-17,2017-12-15,1553 dias sin _SUCCESS
TEU,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
TG,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TGE,EMPTY,129,0,0,129,2018-07-02,,,Directorio vacio
THFF,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
THLD,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
THR,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
THRM,INCOMPLETE_NO_SUCCESS,1590,0,153,1437,2012-11-05,2012-11-05,2013-06-14,153 dias sin _SUCCESS
THS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TICC,INCOMPLETE_NO_SUCCESS,1864,0,1618,246,2011-10-17,2011-10-17,2018-03-22,1618 dias sin _SUCCESS
TIGR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TIL,EMPTY,556,0,0,556,2016-11-07,,,Directorio vacio
TILE,INCOMPLETE_PARTIAL,1538,1498,0,40,2013-01-18,2013-01-18,2018-12-31,40 dias faltantes
TIPT,INCOMPLETE_NO_SUCCESS,1326,0,1280,46,2013-11-13,2013-11-13,2018-12-31,1280 dias sin _SUCCESS
TISI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TITN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TK,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
TKAI,INCOMPLETE_NO_SUCCESS,1076,0,634,442,2014-11-03,2014-11-03,2017-05-10,634 dias sin _SUCCESS
TLF,INCOMPLETE_PARTIAL,1590,16,0,1574,2012-11-05,2015-07-27,2018-01-05,1574 dias faltantes
TLLP,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
TLM,INCOMPLETE_NO_SUCCESS,1864,0,895,969,2011-10-17,2011-10-17,2015-05-07,895 dias sin _SUCCESS
TLOG,INCOMPLETE_NO_SUCCESS,1305,0,731,574,2013-12-12,2013-12-12,2016-11-04,731 dias sin _SUCCESS
TLRY,INCOMPLETE_NO_SUCCESS,45,0,45,0,2018-10-29,2018-10-29,2018-12-31,45 dias sin _SUCCESS
TLSA,INCOMPLETE_NO_SUCCESS,25,0,24,1,2018-11-26,2018-11-26,2018-12-31,24 dias sin _SUCCESS
TLYS,INCOMPLETE_NO_SUCCESS,1719,0,1677,42,2012-05-07,2012-05-07,2018-12-31,1677 dias sin _SUCCESS
TNC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TNDM,INCOMPLETE_NO_SUCCESS,1325,0,1292,33,2013-11-14,2013-11-14,2018-12-31,1292 dias sin _SUCCESS
TNGO,INCOMPLETE_NO_SUCCESS,1864,0,1360,504,2011-10-17,2011-10-17,2017-03-14,1360 dias sin _SUCCESS
TNH,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
TNTR,INCOMPLETE_NO_SUCCESS,287,0,161,126,2017-11-20,2017-11-20,2018-07-12,161 dias sin _SUCCESS
TNXP,INCOMPLETE_NO_SUCCESS,1348,0,1315,33,2013-10-14,2013-10-14,2018-12-31,1315 dias sin _SUCCESS
TORM,EMPTY,790,0,0,790,2015-12-10,,,Directorio vacio
TPB,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
TPGE,INCOMPLETE_NO_SUCCESS,204,0,94,110,2018-03-19,2018-03-19,2018-07-31,94 dias sin _SUCCESS
TPIV,INCOMPLETE_NO_SUCCESS,555,0,490,65,2016-11-08,2016-11-08,2018-10-18,490 dias sin _SUCCESS
TPUB,INCOMPLETE_NO_SUCCESS,1076,0,409,667,2014-11-03,2014-11-03,2016-06-17,409 dias sin _SUCCESS
TPVG,INCOMPLETE_NO_SUCCESS,1247,0,1215,32,2014-03-06,2014-03-06,2018-12-31,1215 dias sin _SUCCESS
TRAK,INCOMPLETE_NO_SUCCESS,1864,0,995,869,2011-10-17,2011-10-17,2015-09-30,995 dias sin _SUCCESS
TRC,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
TREE,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TRF,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TRIP,INCOMPLETE_NO_SUCCESS,1813,0,1774,39,2011-12-27,2011-12-27,2018-12-31,1774 dias sin _SUCCESS
TRNC,INCOMPLETE_NO_SUCCESS,561,0,489,72,2016-10-31,2016-10-31,2018-10-09,489 dias sin _SUCCESS
TRNS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TROX,INCOMPLETE_NO_SUCCESS,1590,0,1550,40,2012-11-05,2012-11-05,2018-12-31,1550 dias sin _SUCCESS
TRR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TRS,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
TRST,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
TRTX,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
TRUE,EMPTY,1076,0,0,1076,2014-11-03,,,Directorio vacio
TRUP,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
TRW,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TSBK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TSE,INCOMPLETE_NO_SUCCESS,1076,0,1048,28,2014-11-03,2014-11-03,2018-12-31,1048 dias sin _SUCCESS
TSO,INCOMPLETE_NO_SUCCESS,1864,0,1458,406,2011-10-17,2011-10-17,2017-07-31,1458 dias sin _SUCCESS
TSQ,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
TSRA,INCOMPLETE_NO_SUCCESS,1864,0,1347,517,2011-10-17,2011-10-17,2017-02-23,1347 dias sin _SUCCESS
TTEC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TTGT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TTI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
TUBE,INCOMPLETE_NO_SUCCESS,1076,0,537,539,2014-11-03,2014-11-03,2016-12-19,537 dias sin _SUCCESS
TUMI,INCOMPLETE_NO_SUCCESS,1731,0,1078,653,2012-04-19,2012-04-19,2016-08-01,1078 dias sin _SUCCESS
TUSK,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
TVIA,INCOMPLETE_NO_SUCCESS,561,0,197,364,2016-10-31,2016-10-31,2017-08-11,197 dias sin _SUCCESS
TWC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TWER,INCOMPLETE_NO_SUCCESS,1864,0,1291,573,2011-10-17,2011-10-17,2016-11-30,1291 dias sin _SUCCESS
TWI,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
TWIN,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
TWO,INCOMPLETE_NO_SUCCESS,1864,0,1818,46,2011-10-17,2011-10-17,2018-12-31,1818 dias sin _SUCCESS
TWST,INCOMPLETE_NO_SUCCESS,43,0,41,2,2018-10-31,2018-10-31,2018-12-31,41 dias sin _SUCCESS
TWX,INCOMPLETE_NO_SUCCESS,1864,0,1680,184,2011-10-17,2011-10-17,2018-06-15,1680 dias sin _SUCCESS
TXMD,INCOMPLETE_NO_SUCCESS,1471,0,1438,33,2013-04-23,2013-04-23,2018-12-31,1438 dias sin _SUCCESS
TXTR,INCOMPLETE_NO_SUCCESS,1348,0,670,678,2013-10-14,2013-10-14,2016-06-10,670 dias sin _SUCCESS
TYC,INCOMPLETE_NO_SUCCESS,1864,0,1232,632,2011-10-17,2011-10-17,2016-09-02,1232 dias sin _SUCCESS
TZOO,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
UA,INCOMPLETE_NO_SUCCESS,1864,0,1822,42,2011-10-17,2011-10-17,2018-12-31,1822 dias sin _SUCCESS
UAA,INCOMPLETE_NO_SUCCESS,534,0,523,11,2016-12-07,2016-12-07,2018-12-31,523 dias sin _SUCCESS
UAM,INCOMPLETE_NO_SUCCESS,1864,0,1391,473,2011-10-17,2011-10-17,2017-04-27,1391 dias sin _SUCCESS
UAN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
UBCP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UBFO,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
UCBA,EMPTY,793,0,0,793,2015-12-07,,,Directorio vacio
UCP,INCOMPLETE_NO_SUCCESS,1348,0,86,1262,2013-10-14,2013-10-14,2014-02-14,86 dias sin _SUCCESS
UCTT,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
UEIC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
UFCS,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
UFI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UFPT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UG,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
UHT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UIL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UIS,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
ULBI,INCOMPLETE_NO_SUCCESS,1864,0,1812,52,2011-10-17,2011-10-17,2018-12-31,1812 dias sin _SUCCESS
ULH,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
UMH,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
UNB,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
UNIS,INCOMPLETE_NO_SUCCESS,1864,0,1388,476,2011-10-17,2011-10-17,2017-04-20,1388 dias sin _SUCCESS
UNIT,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
UNTY,EMPTY,1856,0,0,1856,2011-10-27,,,Directorio vacio
UNXL,INCOMPLETE_NO_SUCCESS,1864,0,1486,378,2011-10-17,2011-10-17,2017-09-11,1486 dias sin _SUCCESS
UONE,INCOMPLETE_NO_SUCCESS,254,0,246,8,2018-01-08,2018-01-08,2018-12-31,246 dias sin _SUCCESS
UONEK,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
UPLD,INCOMPLETE_NO_SUCCESS,1073,0,1043,30,2014-11-06,2014-11-06,2018-12-31,1043 dias sin _SUCCESS
URGN,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
URRE,INCOMPLETE_NO_SUCCESS,1864,0,1470,394,2011-10-17,2011-10-17,2017-08-18,1470 dias sin _SUCCESS
USAU,INCOMPLETE_NO_SUCCESS,287,0,280,7,2017-11-20,2017-11-20,2018-12-31,280 dias sin _SUCCESS
USEG,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
USNA,INCOMPLETE_NO_SUCCESS,1864,0,418,1446,2011-10-17,2011-10-17,2013-06-14,418 dias sin _SUCCESS
USPH,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
UTEK,INCOMPLETE_NO_SUCCESS,1864,0,1412,452,2011-10-17,2011-10-17,2017-05-26,1412 dias sin _SUCCESS
UTI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UTL,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
UTMD,EMPTY,1854,0,0,1854,2011-10-31,,,Directorio vacio
UTSI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UVE,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
UVSP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
UVV,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
VA,INCOMPLETE_NO_SUCCESS,1066,0,526,540,2014-11-17,2014-11-17,2016-12-14,526 dias sin _SUCCESS
VALU,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VASC,INCOMPLETE_NO_SUCCESS,1864,0,1344,520,2011-10-17,2011-10-17,2017-02-17,1344 dias sin _SUCCESS
VCEL,INCOMPLETE_NO_SUCCESS,1056,0,1031,25,2014-12-01,2014-12-01,2018-12-31,1031 dias sin _SUCCESS
VDSI,INCOMPLETE_NO_SUCCESS,1864,0,1668,196,2011-10-17,2011-10-17,2018-06-01,1668 dias sin _SUCCESS
VECO,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
VERI,INCOMPLETE_NO_SUCCESS,287,0,280,7,2017-11-20,2017-11-20,2018-12-31,280 dias sin _SUCCESS
VERU,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
VET,INCOMPLETE_NO_SUCCESS,1501,0,1465,36,2013-03-12,2013-03-12,2018-12-31,1465 dias sin _SUCCESS
VHC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VHI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VIRC,EMPTY,1863,0,0,1863,2011-10-18,,,Directorio vacio
VLGEA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VLTC,INCOMPLETE_NO_SUCCESS,1477,0,936,541,2013-04-15,2013-04-15,2016-12-22,936 dias sin _SUCCESS
VMEM,INCOMPLETE_NO_SUCCESS,1348,0,767,581,2013-10-14,2013-10-14,2016-10-27,767 dias sin _SUCCESS
VNCE,INCOMPLETE_NO_SUCCESS,1319,0,1285,34,2013-11-22,2013-11-22,2018-12-31,1285 dias sin _SUCCESS
VNDA,INCOMPLETE_NO_SUCCESS,1864,0,417,1447,2011-10-17,2011-10-17,2013-06-14,417 dias sin _SUCCESS
VNR,INCOMPLETE_NO_SUCCESS,1864,0,418,1446,2011-10-17,2011-10-17,2013-06-14,418 dias sin _SUCCESS
VNTV,INCOMPLETE_NO_SUCCESS,1749,0,1462,287,2012-03-26,2012-03-26,2018-01-12,1462 dias sin _SUCCESS
VOC,INCOMPLETE_NO_SUCCESS,1864,0,419,1445,2011-10-17,2011-10-17,2013-06-14,419 dias sin _SUCCESS
VPG,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
VRA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VRCA,INCOMPLETE_NO_SUCCESS,140,0,137,3,2018-06-15,2018-06-15,2018-12-31,137 dias sin _SUCCESS
VREX,INCOMPLETE_NO_SUCCESS,491,0,479,12,2017-02-06,2017-02-06,2018-12-31,479 dias sin _SUCCESS
VRNG,INCOMPLETE_NO_SUCCESS,1864,0,1149,715,2011-10-17,2011-10-17,2016-05-06,1149 dias sin _SUCCESS
VRNT,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
VRTB,EMPTY,798,0,0,798,2015-11-30,,,Directorio vacio
VRTS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VRX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
VSAR,INCOMPLETE_NO_SUCCESS,1235,0,1152,83,2014-03-24,2014-03-24,2018-10-16,1152 dias sin _SUCCESS
VSTM,INCOMPLETE_NO_SUCCESS,1789,0,1742,47,2012-01-30,2012-01-30,2018-12-31,1742 dias sin _SUCCESS
VTAE,INCOMPLETE_NO_SUCCESS,1076,0,499,577,2014-11-03,2014-11-03,2016-10-24,499 dias sin _SUCCESS
VTGN,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
VTSI,INCOMPLETE_NO_SUCCESS,189,0,186,3,2018-04-09,2018-04-09,2018-12-31,186 dias sin _SUCCESS
VTTI,INCOMPLETE_NO_SUCCESS,1076,0,722,354,2014-11-03,2014-11-03,2017-09-14,722 dias sin _SUCCESS
VTVT,INCOMPLETE_NO_SUCCESS,803,0,783,20,2015-11-23,2015-11-23,2018-12-31,783 dias sin _SUCCESS
VUZI,INCOMPLETE_NO_SUCCESS,1008,0,984,24,2015-02-09,2015-02-09,2018-12-31,984 dias sin _SUCCESS
VVPR,INCOMPLETE_NO_SUCCESS,515,0,479,36,2017-01-03,2017-01-03,2018-12-31,479 dias sin _SUCCESS
VWR,INCOMPLETE_NO_SUCCESS,1076,0,770,306,2014-11-03,2014-11-03,2017-11-21,770 dias sin _SUCCESS
VYGR,INCOMPLETE_NO_SUCCESS,803,0,782,21,2015-11-23,2015-11-23,2018-12-31,782 dias sin _SUCCESS
WABC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
WAC,INCOMPLETE_NO_SUCCESS,1864,0,1590,274,2011-10-17,2011-10-17,2018-02-09,1590 dias sin _SUCCESS
WASH,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
WATT,INCOMPLETE_NO_SUCCESS,1230,0,1199,31,2014-03-31,2014-03-31,2018-12-31,1199 dias sin _SUCCESS
WAYN,EMPTY,1343,0,0,1343,2013-10-21,,,Directorio vacio
